0.093382,0.545845,1 
0.394509,0.547902,1 
0.065978,0.412258,1 
0.096879,0.449839,1 
0.087068,0.492433,1 
-0.002576,0.493968,1 
0.193455,0.387297,1 
0.120365,0.304773,1 
0.265000,0.390000,1 
0.288402,0.506905,1 
0.278529,0.509608,1 
0.329304,0.596245,1 
0.250111,0.513333,1 
0.163167,0.437389,1 
0.158137,0.554248,1 
0.114197,0.493825,1 
0.246201,0.430783,1 
0.214836,0.456295,1 
0.291563,0.594848,1 
0.116951,0.416792,1 
-0.064222,0.503667,1 
0.302337,0.499647,1 
0.227448,0.505972,1 
0.096032,0.339418,1 
0.080698,0.578518,1 
0.169674,0.519679,1 
0.089302,0.635538,1 
0.076455,0.478407,1 
0.175620,0.613508,1 
0.154466,0.511228,1 
0.165000,0.558333,1 
0.146391,0.432887,1 
0.204545,0.377879,1 
0.181956,0.437348,1 
0.223084,0.440268,1 
0.250761,0.534988,1 
0.076919,0.599692,1 
0.124247,0.541381,1 
0.228426,0.589259,1 
0.298333,0.606667,1 
0.156481,0.526852,1 
0.331129,0.465944,1 
0.015385,0.312821,1 
0.131429,0.565357,1 
0.129464,0.564286,1 
0.587813,0.588437,1 
0.240000,0.293333,1 
0.132000,0.172000,1 
0.269728,0.562415,1 
0.179140,0.572028,1 
0.205208,0.451042,1 
0.114663,0.446154,1 
0.265550,0.523229,1 
0.030449,0.547436,1 
0.359583,0.671131,1 
0.244001,0.610557,1 
0.221969,0.602218,1 
0.270124,0.562884,1 
0.112781,0.568844,1 
0.419444,0.572222,1 
0.320179,0.519187,1 
0.331667,0.543889,1 
0.301212,0.548712,1 
0.239063,0.426389,1 
0.237805,0.682207,1 
0.022556,0.436111,1 
0.048342,0.504039,1 
0.397619,0.456548,1 
0.247050,0.480642,1 
0.175253,0.534420,1 
0.300446,0.501339,1 
0.186111,0.633333,1 
0.228188,0.484009,1 
0.170111,0.472789,1 
0.118460,0.381951,1 
0.003859,0.541544,1 
0.179552,0.511460,1 
0.150000,0.450357,1 
0.206667,0.286667,1 
0.150000,0.681944,1 
0.076667,0.856667,1 
0.161905,0.583333,1 
0.073485,0.686364,1 
0.383424,0.615217,1 
0.189531,0.497187,1 
0.462500,0.697500,1 
0.219872,0.376282,1 
0.113452,0.552202,1 
0.117604,0.445833,1 
0.368296,0.565788,1 
0.054167,0.597917,1 
0.164833,0.429333,1 
0.191912,0.401471,1 
0.247899,0.543739,1 
0.121296,0.376819,1 
0.125000,0.455714,1 
0.099256,0.564038,1 
0.398056,0.661795,1 
0.087037,0.500000,1 
0.195265,0.534564,1 
0.398148,0.472222,1 
0.074224,0.469771,1 
0.152778,0.497222,1 
0.195833,0.312500,1 
0.012218,0.424694,1 
0.073120,0.257049,1 
-0.105597,0.503902,1 
0.229671,0.520387,1 
0.353333,0.662000,1 
0.296354,0.357222,1 
0.295130,0.498701,1 
-0.084295,0.617949,1 
0.072834,0.506527,1 
0.178846,0.518462,1 
0.334375,0.506250,1 
0.450741,0.507593,1 
0.215625,0.446875,1 
0.318519,0.561111,1 
0.132187,0.486728,1 
0.180200,0.544697,1 
0.159745,0.551928,1 
-0.055833,0.545000,1 
0.244350,0.679545,1 
0.243010,0.517384,1 
0.302370,0.557479,1 
-0.027083,0.647917,1 
0.203030,0.674874,1 
-0.000884,0.430412,1 
0.064175,0.559391,1 
0.042143,0.618980,1 
0.094762,0.455238,1 
0.126190,0.359524,1 
0.180769,0.637607,1 
0.143194,0.547778,1 
0.144435,0.505268,1 
0.253636,0.643182,1 
0.127945,0.538847,1 
-0.056667,0.516111,1 
0.325119,0.634762,1 
0.203472,0.496145,1 
0.156609,0.494253,1 
0.390024,0.561619,1 
0.260093,0.654959,1 
0.323393,0.489985,1 
0.162238,0.441619,1 
0.284167,0.581667,1 
0.245800,0.573743,1 
-0.020580,0.511159,1 
0.118559,0.567277,1 
0.474537,0.665741,1 
0.126398,0.456398,1 
0.167232,0.571822,1 
0.094444,0.404444,1 
0.179545,0.530249,1 
0.375000,0.487500,1 
0.108333,0.499405,1 
0.309722,0.394444,1 
0.440000,0.420000,1 
0.365278,0.590278,1 
0.252917,0.500000,1 
0.353734,0.623088,1 
0.294048,0.539286,1 
0.399687,0.633125,1 
0.217045,0.406818,1 
0.060938,0.446094,1 
0.171061,0.456692,1 
0.342813,0.509167,1 
0.027743,0.595152,1 
0.066667,0.310516,1 
-0.014286,0.520714,1 
0.222569,0.547454,1 
-0.104174,0.530378,1 
0.226837,0.428468,1 
0.269424,0.533970,1 
0.118431,0.507504,1 
0.261184,0.464850,1 
0.170345,0.431500,1 
0.427794,0.658097,1 
0.007286,0.450929,1 
0.000266,0.483465,1 
0.056488,0.446466,1 
0.076923,0.525962,1 
0.136310,0.667485,1 
0.170000,0.509365,1 
-0.032726,0.437153,1 
0.177428,0.510587,1 
0.175547,0.543367,1 
0.080524,0.540210,1 
0.270000,0.576111,1 
0.082407,0.598148,1 
0.380392,0.677778,1 
0.198622,0.594987,1 
0.129390,0.561769,1 
0.279750,0.521658,1 
0.169832,0.532589,1 
0.238095,0.563095,1 
0.307117,0.588198,1 
0.494697,0.584307,1 
0.069792,0.504062,1 
0.241146,0.429688,1 
0.143455,0.534715,1 
-0.046512,0.508444,1 
0.191228,0.478401,1 
0.344935,0.658924,1 
0.108100,0.589356,1 
0.083333,0.529167,1 
0.213622,0.707906,1 
0.612000,0.588000,1 
0.256845,0.477282,1 
0.198956,0.507088,1 
0.176658,0.490093,1 
0.375000,0.312500,1 
0.312963,0.657407,1 
0.050179,0.564762,1 
0.263955,0.524388,1 
0.208668,0.452947,1 
0.182330,0.523073,1 
0.289833,0.611111,1 
0.098167,0.513222,1 
0.392424,0.558838,1 
0.072343,0.487527,1 
0.233571,0.712857,1 
0.256000,0.415667,1 
0.242857,0.573496,1 
0.287500,0.650000,1 
0.225046,0.571448,1 
0.262599,0.436315,1 
-0.090909,0.600000,1 
0.166256,0.475272,1 
0.057202,0.491828,1 
0.097375,0.542903,1 
0.190620,0.543470,1 
0.313713,0.562401,1 
0.212418,0.538437,1 
0.060326,0.555072,1 
0.276439,0.537289,1 
0.133601,0.523744,1 
0.176833,0.546500,1 
0.182598,0.550000,1 
0.137899,0.540000,1 
0.291071,0.701190,1 
0.212821,0.576923,1 
0.304167,0.657143,1 
0.247735,0.497835,1 
0.254494,0.500789,1 
0.140783,0.534127,1 
0.123077,0.407692,1 
0.035714,0.557143,1 
0.050260,0.554167,1 
0.311625,0.494370,1 
-0.017857,0.722421,1 
0.138542,0.658333,1 
0.181648,0.499306,1 
0.253125,0.390179,1 
0.290333,0.673286,1 
0.216667,0.389286,1 
0.111161,0.488393,1 
0.154782,0.469643,1 
0.036905,0.462500,1 
0.288312,0.566883,1 
0.128440,0.481579,1 
0.242562,0.466819,1 
0.393159,0.573852,1 
0.405357,0.544048,1 
0.243949,0.508041,1 
0.174038,0.389744,1 
0.297348,0.468298,1 
0.289793,0.553486,1 
0.089310,0.524310,1 
0.290196,0.480392,1 
0.176349,0.546984,1 
0.221886,0.479149,1 
0.078850,0.431108,1 
0.037037,0.478704,1 
0.149383,0.422686,1 
0.217602,0.496273,1 
0.251731,0.543077,1 
0.329464,0.433442,1 
0.154630,0.484606,1 
0.299913,0.650000,1 
0.420556,0.490370,1 
0.203333,0.566667,1 
0.175397,0.600000,1 
0.245058,0.527739,1 
0.223214,0.476190,1 
0.062302,0.365079,1 
-0.002778,0.426927,1 
0.187500,0.666667,1 
0.640000,0.465000,1 
0.247717,0.591232,1 
0.262500,0.584722,1 
0.145199,0.569656,1 
0.087568,0.587510,1 
0.098561,0.512727,1 
-0.016151,0.693858,1 
0.226562,0.554167,1 
0.179040,0.594444,1 
-0.085307,0.647817,1 
0.143663,0.546528,1 
0.295292,0.645292,1 
0.092667,0.539667,1 
0.088095,0.697619,1 
0.429637,0.522165,1 
0.093108,0.529950,1 
0.080208,0.398958,1 
0.010294,0.490196,1 
0.034392,0.460185,1 
0.325625,0.590000,1 
0.383333,0.716667,1 
0.138889,0.686111,1 
0.406399,0.519345,1 
0.320238,0.552381,1 
0.072990,0.711888,1 
0.388223,0.405952,1 
0.063889,0.514899,1 
0.250833,0.591429,1 
0.300840,0.523529,1 
0.120062,0.615432,1 
0.310985,0.647348,1 
0.111906,0.466504,1 
0.033274,0.336786,1 
0.290374,0.638218,1 
0.458965,0.625253,1 
0.231061,0.651515,1 
0.339562,0.556153,1 
0.035833,0.464630,1 
0.226434,0.475000,1 
0.265349,0.404136,1 
0.307778,0.685556,1 
0.318444,0.480815,1 
-0.083730,0.577513,1 
0.215637,0.745613,1 
0.321569,0.464706,1 
-0.016667,0.586111,1 
-0.179167,0.778571,1 
-0.133333,0.447500,1 
0.297320,0.580850,1 
0.300000,0.461667,1 
0.104125,0.669000,1 
0.316667,0.591667,1 
0.360764,0.500694,1 
0.523524,0.698016,1 
0.362222,0.662222,1 
0.071429,0.693878,1 
0.136184,0.585088,1 
0.187313,0.452350,1 
0.133594,0.440625,1 
0.139759,0.482018,1 
0.151136,0.622727,1 
0.411458,0.684491,1 
0.207983,0.452101,1 
0.193611,0.591667,1 
0.295338,0.635897,1 
0.096893,0.419225,1 
0.323000,0.461667,1 
0.402632,0.628947,1 
0.418750,0.516667,1 
0.372222,0.750000,1 
0.195833,0.348611,1 
0.124460,0.561952,1 
0.229242,0.636905,1 
0.181187,0.696086,1 
0.276649,0.597326,1 
0.591964,0.832143,1 
0.134667,0.383867,1 
0.287649,0.741555,1 
0.247143,0.552857,1 
0.277778,0.524603,1 
0.253359,0.579931,1 
0.443750,0.591667,1 
0.085372,0.507865,1 
0.202611,0.581987,1 
0.159564,0.598036,1 
0.122619,0.553449,1 
0.376667,0.563333,1 
0.220699,0.452568,1 
0.307343,0.542364,1 
0.271263,0.531515,1 
-0.090193,0.466929,1 
0.117677,0.576263,1 
0.306875,0.657500,1 
0.173077,0.477885,1 
0.083854,0.458333,1 
-0.114912,0.604386,1 
0.041176,0.569935,1 
0.200000,0.594860,1 
0.400000,0.300000,1 
0.413199,0.580280,1 
0.050000,0.481481,1 
0.411905,0.716667,1 
0.170585,0.322354,1 
-0.090000,0.700000,1 
0.200000,0.621429,1 
0.193056,0.672222,1 
0.096528,0.472917,1 
0.198016,0.561111,1 
0.209199,0.671699,1 
0.076503,0.488328,1 
0.410800,0.707226,1 
0.119304,0.609037,1 
0.201587,0.555556,1 
0.198008,0.462135,1 
0.077107,0.559962,1 
0.275000,0.630556,1 
0.126282,0.572436,1 
0.325947,0.523295,1 
0.187632,0.579596,1 
0.198120,0.525188,1 
0.253856,0.527634,1 
0.262500,0.540476,1 
0.206818,0.683838,1 
0.145143,0.511016,1 
0.216208,0.591769,1 
0.204102,0.492122,1 
0.283152,0.559058,1 
0.175766,0.547718,1 
0.163912,0.521322,1 
0.173669,0.480747,1 
0.240625,0.440625,1 
0.365923,0.702827,1 
0.315942,0.566667,1 
0.384039,0.686096,1 
0.483523,0.599242,1 
0.185176,0.534379,1 
0.415000,0.780000,1 
0.344271,0.754687,1 
0.244248,0.562250,1 
0.097439,0.521631,1 
0.226560,0.543676,1 
0.123077,0.560897,1 
0.194531,0.642057,1 
0.117733,0.535110,1 
0.129701,0.390385,1 
0.199051,0.506970,1 
0.285204,0.606122,1 
0.157857,0.573968,1 
0.226037,0.545328,1 
0.098030,0.534545,1 
0.051302,0.564884,1 
0.167436,0.585128,1 
0.107407,0.568519,1 
0.101146,0.652533,1 
-0.037049,0.333648,1 
0.203333,0.623333,1 
0.342708,0.488542,1 
0.039356,0.600840,1 
0.406250,0.400000,1 
0.077586,0.496552,1 
0.207853,0.531827,1 
0.198983,0.464410,1 
0.161535,0.538417,1 
0.235407,0.539094,1 
0.333333,0.452381,1 
0.322500,0.546667,1 
0.465625,0.549861,1 
0.188668,0.426097,1 
0.201358,0.631637,1 
0.156190,0.377143,1 
0.200000,0.725000,1 
0.300000,0.384444,1 
0.132330,0.497428,1 
0.040000,0.496667,1 
-0.004514,0.472222,1 
0.091970,0.524977,1 
0.251111,0.452222,1 
0.186119,0.521947,1 
0.060587,0.427573,1 
0.321429,0.342857,1 
0.369481,0.485281,1 
0.061837,0.422925,1 
0.256182,0.513340,1 
0.184848,0.580303,1 
0.234091,0.590909,1 
0.154065,0.434640,1 
0.226789,0.537287,1 
0.209524,0.624956,1 
0.157089,0.465584,1 
0.089302,0.438972,1 
0.184050,0.499776,1 
0.146314,0.610598,1 
0.550000,0.807143,1 
0.211935,0.454643,1 
0.057611,0.487107,1 
0.153509,0.422807,1 
0.135000,0.457778,1 
0.060417,0.377778,1 
0.189011,0.413187,1 
0.134722,0.545833,1 
0.085286,0.537857,1 
0.043485,0.439167,1 
0.184028,0.377500,1 
0.131293,0.535289,1 
0.185714,0.536905,1 
0.089256,0.511404,1 
0.261036,0.452333,1 
0.088961,0.426732,1 
0.062289,0.427553,1 
0.423611,0.557870,1 
0.293526,0.578571,1 
0.357143,0.488095,1 
0.284656,0.544709,1 
-0.004209,0.530000,1 
0.280141,0.562381,1 
0.129688,0.567014,1 
0.143860,0.529386,1 
0.186652,0.613516,1 
0.138462,0.500000,1 
0.282083,0.479107,1 
0.156250,0.519271,1 
0.316327,0.651871,1 
0.113588,0.456565,1 
0.220833,0.642708,1 
-0.333333,0.526190,1 
0.172321,0.628318,1 
0.046183,0.403279,1 
0.229167,0.402083,1 
0.058827,0.579710,1 
0.156447,0.406894,1 
0.093951,0.662692,1 
0.141616,0.502049,1 
0.094525,0.451507,1 
0.269962,0.523084,1 
0.086173,0.473558,1 
0.215530,0.462879,1 
0.000635,0.472381,1 
0.136876,0.486838,1 
0.218709,0.482015,1 
0.064785,0.596198,1 
0.361111,0.578571,1 
0.096777,0.536830,1 
0.137232,0.540417,1 
-0.048000,0.572222,1 
0.029742,0.549242,1 
0.268182,0.452991,1 
0.319545,0.504809,1 
0.303750,0.631131,1 
0.231733,0.532059,1 
0.446667,0.457143,1 
0.102056,0.567857,1 
0.174206,0.331746,1 
0.499306,0.647569,1 
0.271711,0.554762,1 
0.192170,0.474904,1 
0.192857,0.409524,1 
0.104707,0.520996,1 
-0.015870,0.472257,1 
0.221667,0.500000,1 
0.245185,0.451235,1 
0.105286,0.499225,1 
0.284890,0.635917,1 
0.296216,0.510714,1 
0.352750,0.703083,1 
0.022926,0.496851,1 
0.474862,0.536467,1 
0.265000,0.575000,1 
0.160036,0.583036,1 
0.438636,0.595455,1 
0.455637,0.514461,1 
-0.013636,0.613636,1 
0.320998,0.569048,1 
0.209218,0.522553,1 
0.075735,0.444167,1 
0.052381,0.567687,1 
0.207143,0.744444,1 
0.070370,0.362963,1 
0.028571,0.426786,1 
0.164055,0.516436,1 
0.179956,0.500505,1 
0.132184,0.342241,1 
0.059666,0.478766,1 
0.181250,0.556548,1 
0.122631,0.490020,1 
0.183053,0.554368,1 
0.127100,0.461343,1 
0.471794,0.722367,1 
0.037935,0.539039,1 
0.179084,0.361520,1 
0.029449,0.624753,1 
-0.098611,0.386111,1 
0.325000,0.612500,1 
0.399753,0.661856,1 
0.151840,0.715368,1 
0.354958,0.483667,1 
0.233404,0.655893,1 
0.144311,0.487157,1 
0.220833,0.368056,1 
0.163370,0.426720,1 
0.126548,0.401488,1 
0.149275,0.481910,1 
0.162421,0.445714,1 
0.110428,0.435082,1 
0.551667,0.648333,1 
0.038095,0.704762,1 
0.390000,0.416667,1 
0.253571,0.607143,1 
0.144487,0.539487,1 
0.202654,0.514396,1 
-0.025735,0.703922,1 
0.121517,0.526102,1 
0.059415,0.494747,1 
0.123636,0.573333,1 
0.412650,0.575726,1 
0.171429,0.470536,1 
0.168831,0.601948,1 
0.294792,0.550521,1 
0.188095,0.478108,1 
0.160125,0.510507,1 
0.157352,0.591832,1 
0.156717,0.523056,1 
0.183354,0.441399,1 
0.182540,0.632540,1 
0.074219,0.612500,1 
0.195309,0.673877,1 
0.413125,0.478125,1 
0.208929,0.675000,1 
0.029167,0.700000,1 
-0.082423,0.531644,1 
0.073028,0.520109,1 
0.169271,0.539410,1 
0.120746,0.462254,1 
0.122086,0.438673,1 
0.238750,0.440833,1 
0.142481,0.435338,1 
0.211458,0.439931,1 
0.042284,0.382716,1 
0.150000,0.230000,1 
0.291026,0.396795,1 
0.269619,0.599857,1 
0.262450,0.478398,1 
0.261275,0.368137,1 
0.096354,0.411624,1 
0.197500,0.453333,1 
0.134430,0.354386,1 
0.017232,0.452738,1 
0.311296,0.370185,1 
0.001641,0.377146,1 
0.090263,0.180311,1 
0.134370,0.446379,1 
0.175556,0.502143,1 
0.121023,0.369034,1 
0.193854,0.553056,1 
0.427604,0.540030,1 
0.156953,0.637361,1 
0.217892,0.478137,1 
0.490513,0.737564,1 
0.221507,0.547876,1 
0.224933,0.459867,1 
0.354167,0.502778,1 
0.142370,0.463490,1 
0.266865,0.446270,1 
0.304742,0.551609,1 
0.236081,0.468132,1 
0.244086,0.575806,1 
0.117731,0.469505,1 
0.354067,0.654365,1 
0.241426,0.551343,1 
0.268787,0.439909,1 
0.060417,0.721875,1 
0.206818,0.558712,1 
0.276868,0.611758,1 
0.149405,0.381548,1 
0.234848,0.562374,1 
0.286310,0.508248,1 
0.068241,0.469182,1 
0.373333,0.611667,1 
0.140657,0.502295,1 
0.327778,0.759259,1 
0.465104,0.554167,1 
0.565385,0.625000,1 
0.311275,0.484314,1 
0.418182,0.625000,1 
0.225932,0.619514,1 
0.465104,0.554167,1 
0.467123,0.587910,1 
0.310294,0.429412,1 
0.137778,0.532222,1 
-0.002196,0.548183,1 
0.454739,0.605210,1 
0.133712,0.374675,1 
0.200714,0.628571,1 
0.229274,0.576175,1 
0.207961,0.532217,1 
0.236334,0.536754,1 
0.459188,0.632479,1 
0.257419,0.517393,1 
0.337356,0.595903,1 
0.314000,0.639200,1 
0.108333,0.401667,1 
0.123352,0.554121,1 
0.507667,0.770222,1 
0.386756,0.815689,1 
0.136520,0.591176,1 
0.209881,0.472738,1 
0.213235,0.497549,1 
0.114583,0.442500,1 
0.435714,0.416667,1 
0.236607,0.502296,1 
0.303269,0.520278,1 
0.024545,0.580808,1 
0.175192,0.559385,1 
0.300873,0.547183,1 
0.288636,0.509091,1 
0.045000,0.499231,1 
0.075654,0.441013,1 
0.229455,0.460515,1 
0.201471,0.613235,1 
0.189844,0.375000,1 
0.161081,0.462306,1 
0.468750,0.583750,1 
0.298598,0.660688,1 
0.084226,0.510714,1 
0.221157,0.531444,1 
0.106746,0.522487,1 
0.321099,0.413974,1 
0.173796,0.382593,1 
0.246429,0.698264,1 
0.156250,0.437500,1 
0.061842,0.482018,1 
0.187231,0.500941,1 
0.062500,0.445833,1 
0.306842,0.610439,1 
0.189798,0.538236,1 
0.110008,0.511222,1 
0.016613,0.475827,1 
0.084568,0.512346,1 
0.265792,0.624312,1 
0.236508,0.480952,1 
0.120045,0.550676,1 
0.291071,0.551786,1 
-0.045455,0.443182,1 
0.140123,0.585142,1 
0.277797,0.575350,1 
0.085998,0.469970,1 
0.285134,0.576529,1 
0.182083,0.562847,1 
0.220940,0.503419,1 
0.415476,0.679167,1 
0.188172,0.511869,1 
0.280769,0.677885,1 
0.298801,0.513510,1 
0.177269,0.547037,1 
0.184448,0.592457,1 
0.285369,0.565328,1 
0.174459,0.712771,1 
0.387807,0.536316,1 
0.155230,0.567193,1 
0.410000,0.760000,1 
0.191667,0.587500,1 
0.184050,0.541103,1 
0.310045,0.559821,1 
0.277894,0.524190,1 
0.433333,0.538889,1 
0.213265,0.477551,1 
0.293750,0.747917,1 
0.149339,0.473743,1 
0.131614,0.568122,1 
0.310833,0.534444,1 
0.279630,0.477778,1 
0.133790,0.567989,1 
0.259524,0.512585,1 
0.346154,0.615385,1 
0.186259,0.518414,1 
0.140389,0.509333,1 
0.209167,0.510278,1 
0.261111,0.600000,1 
0.204485,0.608136,1 
0.095139,0.503819,1 
0.125000,0.539583,1 
0.230417,0.574167,1 
0.230903,0.489931,1 
0.258724,0.540327,1 
0.111032,0.454841,1 
0.114167,0.371333,1 
0.137660,0.420309,1 
0.202262,0.480581,1 
0.203158,0.538538,1 
0.251389,0.568254,1 
0.112251,0.466436,1 
0.128680,0.557677,1 
-0.020312,0.405729,1 
0.449359,0.521795,1 
0.140850,0.524837,1 
0.229167,0.594965,1 
0.124242,0.463636,1 
0.145859,0.530595,1 
-0.040476,0.499048,1 
0.329286,0.556349,1 
0.140385,0.523077,1 
0.090097,0.578247,1 
0.222222,0.495833,1 
0.374915,0.534864,1 
0.055578,0.660295,1 
0.237063,0.457262,1 
0.224653,0.574457,1 
0.311911,0.588005,1 
0.300625,0.648681,1 
0.244444,0.587266,1 
0.109684,0.403993,1 
0.209236,0.573409,1 
0.195518,0.534318,1 
0.124270,0.423105,1 
0.116867,0.425358,1 
0.212526,0.517185,1 
0.034941,0.478997,1 
0.169048,0.378748,1 
